date,iso_code,continent,location,total_cases,new_cases,total_deaths,new_deaths,new_tests,total_tests,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,population,median_age,aged_65_older,aged_70_older,female_smokers,male_smokers
2021-10-04,ARE,Asia,United Arab Emirates,736897.0,189.0,2103.0,1.0,261502.0,85147148.0,20228472.0,9356150.0,8327567.0,2544755.0,9991083.0,34.0,1.144,0.526,1.2,37.4
2021-10-05,ARE,Asia,United Arab Emirates,737073.0,176.0,2104.0,1.0,364265.0,85511413.0,20273265.0,9376064.0,8347466.0,2549735.0,9991083.0,34.0,1.144,0.526,1.2,37.4
2021-10-06,ARE,Asia,United Arab Emirates,737229.0,156.0,2107.0,3.0,298908.0,85810321.0,20320419.0,9385806.0,8367115.0,2567498.0,9991083.0,34.0,1.144,0.526,1.2,37.4
2021-10-07,ARE,Asia,United Arab Emirates,737373.0,144.0,2109.0,2.0,264452.0,86074773.0,20364737.0,9405957.0,8387225.0,2571555.0,9991083.0,34.0,1.144,0.526,1.2,37.4
2021-10-08,ARE,Asia,United Arab Emirates,737509.0,136.0,2111.0,2.0,285453.0,86360226.0,20409126.0,9415793.0,8406958.0,2586375.0,9991083.0,34.0,1.144,0.526,1.2,37.4
2021-10-09,ARE,Asia,United Arab Emirates,737655.0,146.0,2113.0,2.0,308740.0,86668966.0,20453897.0,9435239.0,8426440.0,2592218.0,9991083.0,34.0,1.144,0.526,1.2,37.4
2021-10-13,ARE,Asia,United Arab Emirates,738152.0,126.0,2116.0,1.0,321515.0,87918120.0,20552839.0,9474818.0,8475907.0,2602114.0,9991083.0,34.0,1.144,0.526,1.2,37.4
2021-10-14,ARE,Asia,United Arab Emirates,738268.0,116.0,2117.0,1.0,320554.0,88238674.0,20588026.0,9484972.0,8486033.0,2617021.0,9991083.0,34.0,1.144,0.526,1.2,37.4
2021-10-15,ARE,Asia,United Arab Emirates,738372.0,104.0,2118.0,1.0,334150.0,88572824.0,20619734.0,9494889.0,8505838.0,2619007.0,9991083.0,34.0,1.144,0.526,1.2,37.4
2021-10-17,ARE,Asia,United Arab Emirates,738586.0,99.0,2120.0,2.0,317254.0,89252586.0,20676621.0,9514450.0,8525422.0,2636749.0,9991083.0,34.0,1.144,0.526,1.2,37.4
2021-10-18,ARE,Asia,United Arab Emirates,738690.0,104.0,2120.0,0.0,258717.0,89511303.0,20699820.0,9524548.0,8535498.0,2639774.0,9991083.0,34.0,1.144,0.526,1.2,37.4
2021-10-19,ARE,Asia,United Arab Emirates,738812.0,122.0,2122.0,2.0,327338.0,89838641.0,20740855.0,9544097.0,8555071.0,2641687.0,9991083.0,34.0,1.144,0.526,1.2,37.4
2021-10-20,ARE,Asia,United Arab Emirates,738924.0,112.0,2124.0,2.0,304976.0,90143617.0,20776261.0,9554350.0,8565287.0,2656624.0,9991083.0,34.0,1.144,0.526,1.2,37.4
2021-10-21,ARE,Asia,United Arab Emirates,739018.0,94.0,2126.0,2.0,271439.0,90415056.0,20798877.0,9564180.0,8575123.0,2659574.0,9991083.0,34.0,1.144,0.526,1.2,37.4
2021-10-24,ARE,Asia,United Arab Emirates,739284.0,94.0,2130.0,1.0,230026.0,91224022.0,20875213.0,9583589.0,8594571.0,2697053.0,9991083.0,34.0,1.144,0.526,1.2,37.4
2021-10-26,ARE,Asia,United Arab Emirates,739471.0,90.0,2134.0,3.0,352721.0,91858560.0,20940231.0,9613596.0,8604761.0,2721874.0,9991083.0,34.0,1.144,0.526,1.2,37.4
2021-10-27,ARE,Asia,United Arab Emirates,739566.0,95.0,2135.0,1.0,295380.0,92153940.0,20973866.0,9623489.0,8614655.0,2735722.0,9991083.0,34.0,1.144,0.526,1.2,37.4
2021-10-28,ARE,Asia,United Arab Emirates,739654.0,88.0,2135.0,0.0,282773.0,92436713.0,21014342.0,9633345.0,8634405.0,2746592.0,9991083.0,34.0,1.144,0.526,1.2,37.4
2021-10-29,ARE,Asia,United Arab Emirates,739736.0,82.0,2136.0,1.0,297148.0,92733861.0,21051277.0,9642939.0,8644029.0,2764309.0,9991083.0,34.0,1.144,0.526,1.2,37.4
2021-10-30,ARE,Asia,United Arab Emirates,739824.0,88.0,2136.0,0.0,297441.0,93031302.0,21075235.0,9652930.0,8654010.0,2768295.0,9991083.0,34.0,1.144,0.526,1.2,37.4
2021-11-01,ARE,Asia,United Arab Emirates,739983.0,78.0,2136.0,0.0,272261.0,93591439.0,21147481.0,9672732.0,8683700.0,2791049.0,9991083.0,34.0,1.144,0.526,1.2,37.4
2021-11-02,ARE,Asia,United Arab Emirates,740057.0,74.0,2137.0,1.0,315955.0,93907394.0,21173972.0,9682525.0,8693503.0,2797944.0,9991083.0,34.0,1.144,0.526,1.2,37.4
2021-11-03,ARE,Asia,United Arab Emirates,740136.0,79.0,2137.0,0.0,248337.0,94155731.0,21219066.0,9702575.0,8703635.0,2812856.0,9991083.0,34.0,1.144,0.526,1.2,37.4
2021-11-04,ARE,Asia,United Arab Emirates,740209.0,73.0,2137.0,0.0,212021.0,94367752.0,21248655.0,9712427.0,8713491.0,2822737.0,9991083.0,34.0,1.144,0.526,1.2,37.4
2021-11-05,ARE,Asia,United Arab Emirates,740289.0,80.0,2138.0,1.0,203988.0,94571740.0,21275030.0,9722167.0,8723247.0,2829616.0,9991083.0,34.0,1.144,0.526,1.2,37.4
2021-11-06,ARE,Asia,United Arab Emirates,740362.0,73.0,2139.0,1.0,281138.0,94852878.0,21298068.0,9732190.0,8733256.0,2832622.0,9991083.0,34.0,1.144,0.526,1.2,37.4
2021-11-07,ARE,Asia,United Arab Emirates,740432.0,70.0,2140.0,1.0,254696.0,95107574.0,21326489.0,9741962.0,8743040.0,2841487.0,9991083.0,34.0,1.144,0.526,1.2,37.4
2021-11-08,ARE,Asia,United Arab Emirates,740500.0,68.0,2142.0,2.0,223257.0,95330831.0,21348200.0,9751830.0,8752910.0,2843460.0,9991083.0,34.0,1.144,0.526,1.2,37.4
2021-11-09,ARE,Asia,United Arab Emirates,740572.0,72.0,2142.0,0.0,285711.0,95616542.0,21377226.0,9761878.0,8762942.0,2852406.0,9991083.0,34.0,1.144,0.526,1.2,37.4
2021-11-10,ARE,Asia,United Arab Emirates,740647.0,75.0,2142.0,0.0,278127.0,95894669.0,21404200.0,9771891.0,8772943.0,2859366.0,9991083.0,34.0,1.144,0.526,1.2,37.4
2021-11-11,ARE,Asia,United Arab Emirates,740729.0,82.0,2142.0,0.0,246170.0,96140839.0,21434487.0,9781611.0,8782680.0,2870196.0,9991083.0,34.0,1.144,0.526,1.2,37.4
2021-11-12,ARE,Asia,United Arab Emirates,740801.0,72.0,2142.0,0.0,264815.0,96405654.0,21477305.0,9781743.0,8812470.0,2883092.0,9991083.0,34.0,1.144,0.526,1.2,37.4
2021-11-15,ARE,Asia,United Arab Emirates,741006.0,61.0,2144.0,1.0,230869.0,97208646.0,21548528.0,9801529.0,8832256.0,2914743.0,9991083.0,34.0,1.144,0.526,1.2,37.4
2021-11-16,ARE,Asia,United Arab Emirates,741074.0,68.0,2144.0,0.0,365608.0,97574254.0,21576549.0,9815190.0,8843957.0,2917402.0,9991083.0,34.0,1.144,0.526,1.2,37.4
2021-11-17,ARE,Asia,United Arab Emirates,741148.0,74.0,2144.0,0.0,337742.0,97911996.0,21595116.0,9822113.0,8850880.0,2922123.0,9991083.0,34.0,1.144,0.526,1.2,37.4
2021-11-18,ARE,Asia,United Arab Emirates,741214.0,66.0,2144.0,0.0,291977.0,98203973.0,21620951.0,9831015.0,8858793.0,2931143.0,9991083.0,34.0,1.144,0.526,1.2,37.4
2021-11-19,ARE,Asia,United Arab Emirates,741291.0,77.0,2144.0,0.0,339318.0,98543291.0,21639754.0,9837938.0,8866705.0,2935111.0,9991083.0,34.0,1.144,0.526,1.2,37.4
2021-11-20,ARE,Asia,United Arab Emirates,741370.0,79.0,2144.0,0.0,325883.0,98869174.0,21666681.0,9846839.0,8876595.0,2943247.0,9991083.0,34.0,1.144,0.526,1.2,37.4
2021-11-21,ARE,Asia,United Arab Emirates,741433.0,63.0,2144.0,0.0,293964.0,99163138.0,21680090.0,9852774.0,8881540.0,2945776.0,9991083.0,34.0,1.144,0.526,1.2,37.4
2021-11-22,ARE,Asia,United Arab Emirates,741500.0,67.0,2144.0,0.0,231122.0,99394260.0,21696454.0,9856730.0,8886486.0,2953238.0,9991083.0,34.0,1.144,0.526,1.2,37.4
2021-11-23,ARE,Asia,United Arab Emirates,741570.0,70.0,2144.0,0.0,323348.0,99717608.0,21733013.0,9872554.0,8903299.0,2957160.0,9991083.0,34.0,1.144,0.526,1.2,37.4
2021-11-24,ARE,Asia,United Arab Emirates,741643.0,73.0,2145.0,1.0,290301.0,100007909.0,21743455.0,9876510.0,8908244.0,2958701.0,9991083.0,34.0,1.144,0.526,1.2,37.4
2021-11-25,ARE,Asia,United Arab Emirates,741720.0,77.0,2145.0,0.0,284237.0,100292146.0,21757061.0,9881456.0,8914179.0,2961426.0,9991083.0,34.0,1.144,0.526,1.2,37.4
2022-01-11,ARE,Asia,United Arab Emirates,790698.0,2511.0,2177.0,3.0,292415.0,116035982.0,22895785.0,9890188.0,9168204.0,3837393.0,9991083.0,34.0,1.144,0.526,1.2,37.4
2022-02-10,ARE,Asia,United Arab Emirates,864102.0,1588.0,2278.0,5.0,527913.0,130059997.0,23781095.0,9890245.0,9375953.0,4514897.0,9991083.0,34.0,1.144,0.526,1.2,37.4
2022-02-16,ARE,Asia,United Arab Emirates,871315.0,957.0,2289.0,1.0,365306.0,132616935.0,23911863.0,9890335.0,9415599.0,4605929.0,9991083.0,34.0,1.144,0.526,1.2,37.4
2022-02-17,ARE,Asia,United Arab Emirates,872210.0,895.0,2290.0,1.0,408075.0,133025010.0,23930731.0,9890367.0,9425519.0,4614845.0,9991083.0,34.0,1.144,0.526,1.2,37.4
2021-09-30,GBR,Europe,United Kingdom,7818640.0,35770.0,136761.0,137.0,1153934.0,291738878.0,94633524.0,48863490.0,44901832.0,868202.0,68207114.0,40.8,18.517,12.527,20.0,24.7
2021-10-01,GBR,Europe,United Kingdom,7853266.0,34626.0,136888.0,127.0,938415.0,292677293.0,94859905.0,48901670.0,44936121.0,1022114.0,68207114.0,40.8,18.517,12.527,20.0,24.7
2021-10-02,GBR,Europe,United Kingdom,7882681.0,29415.0,137009.0,121.0,707779.0,293385072.0,95119823.0,48932736.0,44970512.0,1216575.0,68207114.0,40.8,18.517,12.527,20.0,24.7
2021-10-03,GBR,Europe,United Kingdom,7912362.0,29681.0,137052.0,43.0,1040004.0,294425076.0,95254996.0,48956859.0,44992044.0,1306093.0,68207114.0,40.8,18.517,12.527,20.0,24.7
2021-10-04,GBR,Europe,United Kingdom,7946633.0,34271.0,137085.0,33.0,1035755.0,295460831.0,95445881.0,48994530.0,45021381.0,1429970.0,68207114.0,40.8,18.517,12.527,20.0,24.7
2021-10-05,GBR,Europe,United Kingdom,7979706.0,33073.0,137251.0,166.0,913113.0,296373944.0,95671900.0,49035877.0,45049953.0,1586070.0,68207114.0,40.8,18.517,12.527,20.0,24.7
2021-10-06,GBR,Europe,United Kingdom,8018419.0,38713.0,137394.0,143.0,1107769.0,297481713.0,95895401.0,49068705.0,45078529.0,1748167.0,68207114.0,40.8,18.517,12.527,20.0,24.7
2021-10-07,GBR,Europe,United Kingdom,8058176.0,39757.0,137516.0,122.0,1061260.0,298542973.0,96134715.0,49101734.0,45107185.0,1925796.0,68207114.0,40.8,18.517,12.527,20.0,24.7
2021-10-08,GBR,Europe,United Kingdom,8093112.0,34936.0,137640.0,124.0,961823.0,299504796.0,96369396.0,49133419.0,45136253.0,2099724.0,68207114.0,40.8,18.517,12.527,20.0,24.7
2021-10-09,GBR,Europe,United Kingdom,8132563.0,39451.0,137797.0,157.0,726489.0,300231285.0,96685077.0,49164814.0,45169730.0,2350533.0,68207114.0,40.8,18.517,12.527,20.0,24.7
2021-10-10,GBR,Europe,United Kingdom,8166194.0,33631.0,137835.0,38.0,1001847.0,301233132.0,96820110.0,49186920.0,45189181.0,2444009.0,68207114.0,40.8,18.517,12.527,20.0,24.7
2021-10-11,GBR,Europe,United Kingdom,8205693.0,39499.0,137863.0,28.0,1026933.0,302260065.0,96997450.0,49216092.0,45212813.0,2568545.0,68207114.0,40.8,18.517,12.527,20.0,24.7
2021-10-12,GBR,Europe,United Kingdom,8243403.0,37710.0,138044.0,181.0,930191.0,303190256.0,97224561.0,49252939.0,45239759.0,2731863.0,68207114.0,40.8,18.517,12.527,20.0,24.7
2021-10-13,GBR,Europe,United Kingdom,8284905.0,41502.0,138180.0,136.0,891164.0,304081420.0,97754591.0,49291665.0,45269240.0,3193686.0,68207114.0,40.8,18.517,12.527,20.0,24.7
2021-10-14,GBR,Europe,United Kingdom,8329524.0,44619.0,138337.0,157.0,1289488.0,305370908.0,98065088.0,49335154.0,45297231.0,3432703.0,68207114.0,40.8,18.517,12.527,20.0,24.7
2021-10-15,GBR,Europe,United Kingdom,8373788.0,44264.0,138479.0,142.0,949979.0,306320887.0,98356171.0,49375917.0,45326663.0,3653591.0,68207114.0,40.8,18.517,12.527,20.0,24.7
2021-10-16,GBR,Europe,United Kingdom,8416659.0,42871.0,138627.0,148.0,762556.0,307083443.0,98724853.0,49404916.0,45360146.0,3959791.0,68207114.0,40.8,18.517,12.527,20.0,24.7
2021-10-17,GBR,Europe,United Kingdom,8461409.0,44750.0,138684.0,57.0,1015939.0,308099382.0,98877987.0,49422753.0,45377411.0,4077823.0,68207114.0,40.8,18.517,12.527,20.0,24.7
2021-10-18,GBR,Europe,United Kingdom,8510159.0,48750.0,138729.0,45.0,995507.0,309094889.0,99119443.0,49462425.0,45400990.0,4256028.0,68207114.0,40.8,18.517,12.527,20.0,24.7
2021-10-19,GBR,Europe,United Kingdom,8553536.0,43377.0,138952.0,223.0,934457.0,310029346.0,99427187.0,49505327.0,45433757.0,4488103.0,68207114.0,40.8,18.517,12.527,20.0,24.7
2021-10-20,GBR,Europe,United Kingdom,8602147.0,48611.0,139131.0,179.0,1133606.0,311162952.0,99759726.0,49554407.0,45460122.0,4745197.0,68207114.0,40.8,18.517,12.527,20.0,24.7
2021-10-21,GBR,Europe,United Kingdom,8653686.0,51539.0,139248.0,117.0,1102614.0,312265566.0,100447478.0,49603139.0,45486950.0,5357389.0,68207114.0,40.8,18.517,12.527,20.0,24.7
2021-10-22,GBR,Europe,United Kingdom,8702489.0,48803.0,139428.0,180.0,945925.0,313211491.0,100818583.0,49649389.0,45513120.0,5656074.0,68207114.0,40.8,18.517,12.527,20.0,24.7
2021-10-23,GBR,Europe,United Kingdom,8747533.0,45044.0,139563.0,135.0,727961.0,313939452.0,101259347.0,49689481.0,45543363.0,6026503.0,68207114.0,40.8,18.517,12.527,20.0,24.7
2021-10-24,GBR,Europe,United Kingdom,8786322.0,38789.0,139635.0,72.0,806090.0,314745542.0,101473681.0,49715228.0,45561445.0,6197008.0,68207114.0,40.8,18.517,12.527,20.0,24.7
2021-10-25,GBR,Europe,United Kingdom,8822487.0,36165.0,139673.0,38.0,895002.0,315640544.0,101777928.0,49753037.0,45582891.0,6442000.0,68207114.0,40.8,18.517,12.527,20.0,24.7
2021-10-26,GBR,Europe,United Kingdom,8866018.0,43531.0,139936.0,263.0,840612.0,316481156.0,102106510.0,49794120.0,45605922.0,6706468.0,68207114.0,40.8,18.517,12.527,20.0,24.7
2021-10-27,GBR,Europe,United Kingdom,8909998.0,43980.0,140143.0,207.0,922960.0,317404116.0,102461683.0,49838202.0,45627499.0,6995982.0,68207114.0,40.8,18.517,12.527,20.0,24.7
2021-10-28,GBR,Europe,United Kingdom,8949072.0,39074.0,140309.0,166.0,937193.0,318341309.0,102827764.0,49882904.0,45651222.0,7293638.0,68207114.0,40.8,18.517,12.527,20.0,24.7
2021-10-29,GBR,Europe,United Kingdom,8992231.0,43159.0,140495.0,186.0,860999.0,319202308.0,103176238.0,49923871.0,45673501.0,7578866.0,68207114.0,40.8,18.517,12.527,20.0,24.7
2021-10-30,GBR,Europe,United Kingdom,9033037.0,40806.0,140661.0,166.0,689999.0,319892307.0,103610105.0,49959923.0,45698902.0,7951280.0,68207114.0,40.8,18.517,12.527,20.0,24.7
2021-10-31,GBR,Europe,United Kingdom,9070790.0,37753.0,140735.0,74.0,972763.0,320865070.0,103814905.0,49987325.0,45712351.0,8115229.0,68207114.0,40.8,18.517,12.527,20.0,24.7
2021-11-01,GBR,Europe,United Kingdom,9110545.0,39755.0,140775.0,40.0,979682.0,321844752.0,104112757.0,50025020.0,45731565.0,8356172.0,68207114.0,40.8,18.517,12.527,20.0,24.7
2021-11-02,GBR,Europe,United Kingdom,9144185.0,33640.0,141067.0,292.0,905578.0,322750330.0,104477012.0,50071683.0,45752487.0,8652842.0,68207114.0,40.8,18.517,12.527,20.0,24.7
2021-11-03,GBR,Europe,United Kingdom,9185060.0,40875.0,141284.0,217.0,1027373.0,323777703.0,104896053.0,50112925.0,45770452.0,9012676.0,68207114.0,40.8,18.517,12.527,20.0,24.7
2021-11-04,GBR,Europe,United Kingdom,9221701.0,36641.0,141498.0,214.0,990543.0,324768246.0,105294664.0,50156656.0,45790934.0,9347074.0,68207114.0,40.8,18.517,12.527,20.0,24.7
2021-11-05,GBR,Europe,United Kingdom,9255493.0,33792.0,141691.0,193.0,862465.0,325630711.0,105683491.0,50200147.0,45813567.0,9669777.0,68207114.0,40.8,18.517,12.527,20.0,24.7
2021-11-06,GBR,Europe,United Kingdom,9285759.0,30266.0,141846.0,155.0,666235.0,326296946.0,106167621.0,50236895.0,45838067.0,10092659.0,68207114.0,40.8,18.517,12.527,20.0,24.7
2021-11-07,GBR,Europe,United Kingdom,9315694.0,29935.0,141908.0,62.0,893696.0,327190642.0,106417956.0,50262735.0,45852677.0,10302544.0,68207114.0,40.8,18.517,12.527,20.0,24.7
2021-11-08,GBR,Europe,United Kingdom,9347778.0,32084.0,141965.0,57.0,991802.0,328182444.0,106749454.0,50296294.0,45873038.0,10580122.0,68207114.0,40.8,18.517,12.527,20.0,24.7
2021-11-09,GBR,Europe,United Kingdom,9380656.0,32878.0,142227.0,262.0,889928.0,329072372.0,107150783.0,50336130.0,45894237.0,10920416.0,68207114.0,40.8,18.517,12.527,20.0,24.7
2021-11-10,GBR,Europe,United Kingdom,9420117.0,39461.0,142441.0,214.0,1051272.0,330123644.0,107849975.0,50455318.0,45942003.0,11452654.0,68207114.0,40.8,18.517,12.527,20.0,24.7
2021-11-11,GBR,Europe,United Kingdom,9462641.0,42524.0,142636.0,195.0,1051544.0,331175188.0,108279832.0,50491701.0,45964488.0,11823643.0,68207114.0,40.8,18.517,12.527,20.0,24.7
2021-11-12,GBR,Europe,United Kingdom,9501699.0,39058.0,142781.0,145.0,862653.0,332037841.0,108693992.0,50526039.0,45986536.0,12181417.0,68207114.0,40.8,18.517,12.527,20.0,24.7
2021-11-13,GBR,Europe,United Kingdom,9539554.0,37855.0,142938.0,157.0,683483.0,332721324.0,109213829.0,50559566.0,46010861.0,12643402.0,68207114.0,40.8,18.517,12.527,20.0,24.7
2021-11-14,GBR,Europe,United Kingdom,9575880.0,36326.0,143001.0,63.0,932363.0,333653687.0,109471164.0,50582504.0,46027909.0,12860751.0,68207114.0,40.8,18.517,12.527,20.0,24.7
2021-11-15,GBR,Europe,United Kingdom,9615273.0,39393.0,143048.0,47.0,984995.0,334638682.0,109807847.0,50614550.0,46045964.0,13147333.0,68207114.0,40.8,18.517,12.527,20.0,24.7
2021-11-16,GBR,Europe,United Kingdom,9652234.0,36961.0,143262.0,214.0,846985.0,335485667.0,110206709.0,50645981.0,46065838.0,13494890.0,68207114.0,40.8,18.517,12.527,20.0,24.7
2021-11-17,GBR,Europe,United Kingdom,9690270.0,38036.0,143463.0,201.0,1220864.0,336706531.0,110646342.0,50679073.0,46087958.0,13879311.0,68207114.0,40.8,18.517,12.527,20.0,24.7
2021-11-18,GBR,Europe,United Kingdom,9737304.0,47034.0,143662.0,199.0,1044393.0,337750924.0,111082929.0,50707953.0,46108608.0,14266368.0,68207114.0,40.8,18.517,12.527,20.0,24.7
2021-11-19,GBR,Europe,United Kingdom,9781670.0,44366.0,143819.0,157.0,898908.0,338649832.0,111495504.0,50735037.0,46130215.0,14630252.0,68207114.0,40.8,18.517,12.527,20.0,24.7
2021-11-20,GBR,Europe,United Kingdom,9821723.0,40053.0,143969.0,150.0,737187.0,339387019.0,112008774.0,50761050.0,46154408.0,15093316.0,68207114.0,40.8,18.517,12.527,20.0,24.7
2021-11-21,GBR,Europe,United Kingdom,9861426.0,39703.0,144030.0,61.0,1084933.0,340471952.0,112277085.0,50777474.0,46168300.0,15331311.0,68207114.0,40.8,18.517,12.527,20.0,24.7
2021-11-22,GBR,Europe,United Kingdom,9906017.0,44591.0,144075.0,45.0,1048029.0,341519981.0,112627026.0,50800732.0,46186817.0,15639477.0,68207114.0,40.8,18.517,12.527,20.0,24.7
2021-11-23,GBR,Europe,United Kingdom,9948694.0,42677.0,144240.0,165.0,981327.0,342501308.0,113041002.0,50827554.0,46208819.0,16004629.0,68207114.0,40.8,18.517,12.527,20.0,24.7
2021-11-24,GBR,Europe,United Kingdom,9991482.0,42788.0,144389.0,149.0,1120088.0,343621396.0,113467966.0,50852133.0,46232258.0,16383575.0,68207114.0,40.8,18.517,12.527,20.0,24.7
2021-11-25,GBR,Europe,United Kingdom,10038317.0,46835.0,144536.0,147.0,1125528.0,344746924.0,113910449.0,50875712.0,46255081.0,16779656.0,68207114.0,40.8,18.517,12.527,20.0,24.7
2021-11-26,GBR,Europe,United Kingdom,10087958.0,49641.0,144696.0,160.0,914373.0,345661297.0,114321190.0,50896026.0,46278746.0,17146418.0,68207114.0,40.8,18.517,12.527,20.0,24.7
2021-11-27,GBR,Europe,United Kingdom,10127732.0,39774.0,144827.0,131.0,740014.0,346401311.0,114842975.0,50919834.0,46311612.0,17611529.0,68207114.0,40.8,18.517,12.527,20.0,24.7
2021-11-28,GBR,Europe,United Kingdom,10164408.0,36676.0,144878.0,51.0,1026429.0,347427740.0,115179248.0,50941327.0,46341057.0,17896864.0,68207114.0,40.8,18.517,12.527,20.0,24.7
2021-11-29,GBR,Europe,United Kingdom,10206732.0,42324.0,144913.0,35.0,1081004.0,348508744.0,115546402.0,50963718.0,46367149.0,18215535.0,68207114.0,40.8,18.517,12.527,20.0,24.7
2021-11-30,GBR,Europe,United Kingdom,10246652.0,39920.0,145072.0,159.0,1052034.0,349560778.0,116001687.0,50994257.0,46399306.0,18608124.0,68207114.0,40.8,18.517,12.527,20.0,24.7
2021-12-01,GBR,Europe,United Kingdom,10294188.0,47536.0,145244.0,172.0,1231205.0,350791983.0,116467922.0,51020285.0,46431662.0,19015975.0,68207114.0,40.8,18.517,12.527,20.0,24.7
2021-12-02,GBR,Europe,United Kingdom,10347474.0,53286.0,145385.0,141.0,1225369.0,352017352.0,116945656.0,51046133.0,46462638.0,19436885.0,68207114.0,40.8,18.517,12.527,20.0,24.7
2021-12-03,GBR,Europe,United Kingdom,10398307.0,50833.0,145528.0,143.0,1087148.0,353104500.0,117387709.0,51069397.0,46492449.0,19825863.0,68207114.0,40.8,18.517,12.527,20.0,24.7
2021-12-04,GBR,Europe,United Kingdom,10440008.0,41701.0,145655.0,127.0,882554.0,353987054.0,117917037.0,51096311.0,46530247.0,20290479.0,68207114.0,40.8,18.517,12.527,20.0,24.7
2021-12-05,GBR,Europe,United Kingdom,10483560.0,43552.0,145709.0,54.0,1164376.0,355151430.0,118256323.0,51118266.0,46557413.0,20580644.0,68207114.0,40.8,18.517,12.527,20.0,24.7
2021-12-06,GBR,Europe,United Kingdom,10534582.0,51022.0,145750.0,41.0,1177586.0,356329016.0,118630479.0,51138245.0,46582425.0,20909809.0,68207114.0,40.8,18.517,12.527,20.0,24.7
2021-12-07,GBR,Europe,United Kingdom,10579815.0,45233.0,145930.0,180.0,1098413.0,357427429.0,119073416.0,51161757.0,46610800.0,21300859.0,68207114.0,40.8,18.517,12.527,20.0,24.7
2021-12-08,GBR,Europe,United Kingdom,10630676.0,50861.0,146092.0,162.0,1321278.0,358748707.0,119539198.0,51183457.0,46640237.0,21715504.0,68207114.0,40.8,18.517,12.527,20.0,24.7
2021-12-09,GBR,Europe,United Kingdom,10680896.0,50220.0,146240.0,148.0,1406677.0,360155384.0,120066540.0,51207496.0,46674061.0,22184983.0,68207114.0,40.8,18.517,12.527,20.0,24.7
2021-12-10,GBR,Europe,United Kingdom,10739324.0,58428.0,146362.0,122.0,1237852.0,361393236.0,120549526.0,51229559.0,46706023.0,22613944.0,68207114.0,40.8,18.517,12.527,20.0,24.7
2021-12-11,GBR,Europe,United Kingdom,10791770.0,52446.0,146494.0,132.0,1040710.0,362433946.0,121165054.0,51255850.0,46745007.0,23164197.0,68207114.0,40.8,18.517,12.527,20.0,24.7
2021-12-12,GBR,Europe,United Kingdom,10840038.0,48268.0,146546.0,52.0,1242507.0,363676453.0,121616098.0,51279167.0,46775202.0,23561729.0,68207114.0,40.8,18.517,12.527,20.0,24.7
2021-12-13,GBR,Europe,United Kingdom,10894149.0,54111.0,146584.0,38.0,1383916.0,365060369.0,122178898.0,51298838.0,46804609.0,24075451.0,68207114.0,40.8,18.517,12.527,20.0,24.7
2021-12-14,GBR,Europe,United Kingdom,10953388.0,59239.0,146734.0,150.0,1371281.0,366431650.0,122907579.0,51332920.0,46842497.0,24732162.0,68207114.0,40.8,18.517,12.527,20.0,24.7
2021-12-15,GBR,Europe,United Kingdom,11031303.0,77915.0,146898.0,164.0,1702792.0,368134442.0,123719623.0,51360987.0,46881291.0,25477345.0,68207114.0,40.8,18.517,12.527,20.0,24.7
2021-12-16,GBR,Europe,United Kingdom,11119069.0,87766.0,147044.0,146.0,1697375.0,369831817.0,124656103.0,51393664.0,46923788.0,26338651.0,68207114.0,40.8,18.517,12.527,20.0,24.7
2021-12-17,GBR,Europe,United Kingdom,11211811.0,92742.0,147155.0,111.0,1638892.0,371470709.0,125583800.0,51426554.0,46966074.0,27191172.0,68207114.0,40.8,18.517,12.527,20.0,24.7
2021-12-18,GBR,Europe,United Kingdom,11301092.0,89281.0,147281.0,126.0,1454590.0,372925299.0,126608633.0,51464883.0,47011972.0,28131778.0,68207114.0,40.8,18.517,12.527,20.0,24.7
2021-12-19,GBR,Europe,United Kingdom,11383275.0,82183.0,147328.0,47.0,1550546.0,374475845.0,127528154.0,51498034.0,47051876.0,28978244.0,68207114.0,40.8,18.517,12.527,20.0,24.7
2021-12-20,GBR,Europe,United Kingdom,11475197.0,91922.0,147371.0,43.0,1551690.0,376027535.0,128516864.0,51537827.0,47102814.0,29876223.0,68207114.0,40.8,18.517,12.527,20.0,24.7
2021-12-21,GBR,Europe,United Kingdom,11564446.0,89249.0,147543.0,172.0,1545869.0,377573404.0,129579569.0,51577782.0,47156899.0,30844888.0,68207114.0,40.8,18.517,12.527,20.0,24.7
2021-12-22,GBR,Europe,United Kingdom,11670050.0,105604.0,147683.0,140.0,1722632.0,379296036.0,130512070.0,51617091.0,47210053.0,31684926.0,68207114.0,40.8,18.517,12.527,20.0,24.7
2021-12-23,GBR,Europe,United Kingdom,11792793.0,122743.0,147831.0,148.0,1740197.0,381036233.0,131194282.0,51649696.0,47254099.0,32290487.0,68207114.0,40.8,18.517,12.527,20.0,24.7
2021-12-24,GBR,Europe,United Kingdom,11914529.0,121736.0,147969.0,138.0,1673345.0,382709578.0,131388389.0,51660466.0,47268067.0,32459856.0,68207114.0,40.8,18.517,12.527,20.0,24.7
2021-12-25,GBR,Europe,United Kingdom,12036790.0,122261.0,147979.0,10.0,1229148.0,383938726.0,131400741.0,51661421.0,47268984.0,32470336.0,68207114.0,40.8,18.517,12.527,20.0,24.7
